Season,Round,Home Team,Away Team,Home Goals,Away Goals,Home FH Goals,Away FH Goals
11,14,Palermo,Roma,3,1,1,0
11,14,Lazio,Catania,1,1,1,1
11,14,Bari 1908,Cesena,1,1,0,0
11,15,Lazio,Inter,3,1,1,0
11,15,Chievo,Roma,2,2,0,2
11,15,Milan,Brescia,3,0,3,0
11,15,Parma,Udinese,2,1,1,1
11,15,Fiorentina,Cagliari,1,0,0,0
11,15,Lecce,Genoa,1,3,1,0
11,15,Sampdoria,Bari 1908,3,0,1,0
11,15,Catania,Juventus,1,3,1,2
11,15,Cesena,Bologna,0,2,0,1
11,15,Napoli,Palermo,1,0,0,0
11,14,Bologna,Chievo,2,1,1,0
11,16,Udinese,Fiorentina,2,1,0,1
11,16,Palermo,Parma,3,1,0,1
11,16,Genoa,Napoli,0,1,0,1
11,16,Roma,Bari 1908,1,0,1,0
11,16,Lecce,Chievo,3,2,2,0
11,16,Brescia,Sampdoria,1,0,1,0
11,16,Juventus,Lazio,2,1,1,1
11,16,Cagliari,Catania,3,0,2,0
11,16,Bologna,Milan,0,3,0,2
11,17,Milan,Roma,0,1,0,0
11,17,Cesena,Cagliari,1,0,1,0
11,17,Chievo,Juventus,1,1,0,1
11,17,Parma,Bologna,0,0,0,0
11,17,Lazio,Udinese,3,2,1,0
11,17,Catania,Brescia,1,0,1,0
11,17,Napoli,Lecce,1,0,0,0
11,17,Bari 1908,Palermo,1,1,0,1
11,18,Inter,Napoli,3,1,2,1
11,18,Roma,Catania,4,2,1,2
11,18,Lecce,Bari 1908,0,1,0,0
11,18,Brescia,Cesena,1,2,0,2
11,18,Juventus,Parma,1,4,0,1
11,18,Cagliari,Milan,0,1,0,0
11,18,Bologna,Fiorentina,1,1,1,0
11,18,Udinese,Chievo,2,0,2,0
11,18,Palermo,Sampdoria,3,0,1,0
11,18,Genoa,Lazio,0,0,0,0
11,19,Chievo,Palermo,0,0,0,0
11,19,Milan,Udinese,4,4,1,1
11,19,Parma,Cagliari,1,2,0,2
11,19,Fiorentina,Brescia,3,2,0,2
11,19,Sampdoria,Roma,2,1,0,1
11,19,Lazio,Lecce,1,2,0,1
11,19,Catania,Inter,1,2,0,0
11,19,Napoli,Juventus,3,0,2,0
11,19,Bari 1908,Bologna,0,2,0,1
11,19,Cesena,Genoa,0,0,0,0
11,20,Inter,Bologna,4,1,2,0
11,20,Napoli,Fiorentina,0,0,0,0
11,20,Lecce,Milan,1,1,0,0
11,20,Brescia,Parma,2,0,1,0
11,20,Juventus,Bari 1908,2,1,1,0
11,20,Cagliari,Palermo,3,1,1,0
11,20,Lazio,Sampdoria,1,0,0,0
11,20,Catania,Chievo,1,1,1,0
11,20,Genoa,Udinese,2,4,1,1
11,20,Cesena,Roma,0,1,0,0
11,16,Inter,Cesena,3,2,3,2
11,21,Parma,Catania,2,0,0,0
11,21,Roma,Cagliari,3,0,1,0
11,21,Palermo,Brescia,1,0,0,0
11,21,Chievo,Genoa,0,0,0,0
11,21,Milan,Cesena,2,0,1,0
11,21,Fiorentina,Lecce,1,1,0,1
11,21,Bologna,Lazio,3,1,2,1
11,21,Udinese,Inter,3,1,2,1
11,21,Sampdoria,Juventus,0,0,0,0
11,21,Bari 1908,Napoli,0,2,0,1
11,22,Lazio,Fiorentina,2,0,0,0
11,22,Catania,Milan,0,2,0,0
11,22,Inter,Palermo,3,2,0,2
11,22,Lecce,Cesena,1,1,1,0
11,22,Brescia,Chievo,0,3,0,1
11,22,Juventus,Udinese,1,2,0,0
11,22,Cagliari,Bari 1908,2,1,2,1
11,22,Bologna,Roma,0,1,0,1
11,22,Genoa,Parma,3,1,3,1
11,22,Napoli,Sampdoria,4,0,2,0
11,23,Milan,Lazio,0,0,0,0
11,23,Chievo,Napoli,2,0,1,0
11,23,Parma,Lecce,0,1,0,0
11,23,Roma,Brescia,1,1,0,0
11,23,Fiorentina,Genoa,1,0,1,0
11,23,Udinese,Bologna,1,1,0,0
11,23,Palermo,Juventus,2,1,2,1
11,23,Sampdoria,Cagliari,0,1,0,1
11,23,Cesena,Catania,1,1,1,1
11,23,Bari 1908,Inter,0,3,0,0
11,24,Cagliari,Juventus,1,3,0,1
11,24,Udinese,Sampdoria,2,0,2,0
11,24,Inter,Roma,5,3,2,1
11,24,Parma,Fiorentina,1,1,1,0
11,24,Lecce,Palermo,2,4,1,1
11,24,Brescia,Bari 1908,2,0,1,0
11,24,Bologna,Catania,1,0,1,0
11,24,Lazio,Chievo,1,1,1,0
11,24,Genoa,Milan,1,1,1,1
11,24,Napoli,Cesena,2,0,1,0
11,25,Milan,Parma,4,0,2,0
11,25,Roma,Napoli,0,2,0,0
11,25,Brescia,Lazio,0,2,0,1
11,25,Juventus,Inter,1,0,1,0
11,25,Cagliari,Chievo,4,1,3,0
11,25,Palermo,Fiorentina,2,4,1,1
11,25,Sampdoria,Bologna,3,1,3,0
11,25,Catania,Lecce,3,2,1,0
11,25,Bari 1908,Genoa,0,0,0,0
11,25,Cesena,Udinese,0,3,0,1
11,17,Fiorentina,Inter,1,2,1,1
11,17,Sampdoria,Genoa,0,1,0,0
11,26,Inter,Cagliari,1,0,1,0
11,26,Bologna,Palermo,1,0,0,0
11,26,Chievo,Milan,1,2,0,1
11,26,Parma,Cesena,2,2,0,1
11,26,Fiorentina,Sampdoria,0,0,0,0
11,26,Lecce,Juventus,2,0,1,0
11,26,Udinese,Brescia,0,0,0,0
11,26,Lazio,Bari 1908,1,0,1,0
11,26,Genoa,Roma,4,3,0,2
11,26,Napoli,Catania,1,0,1,0
11,27,Juventus,Bologna,0,2,0,0
11,27,Roma,Parma,2,2,2,0
11,27,Brescia,Lecce,2,2,2,1
11,27,Cagliari,Lazio,1,0,1,0
11,27,Palermo,Udinese,0,7,0,5
11,27,Sampdoria,Inter,0,2,0,0
11,27,Catania,Genoa,2,1,0,1
11,27,Bari 1908,Fiorentina,1,1,0,1
11,27,Cesena,Chievo,1,0,0,0
11,27,Milan,Napoli,3,0,0,0
11,28,Lecce,Roma,1,2,0,1
11,28,Juventus,Milan,0,1,0,0
11,28,Chievo,Parma,0,0,0,0
11,28,Inter,Genoa,5,2,0,1
11,28,Fiorentina,Catania,3,0,2,0
11,28,Bologna,Cagliari,2,2,1,0
11,28,Udinese,Bari 1908,1,0,0,0
11,28,Sampdoria,Cesena,2,3,0,1
11,28,Lazio,Palermo,2,0,2,0
11,28,Napoli,Brescia,0,0,0,0
11,29,Brescia,Inter,1,1,0,1
11,29,Cesena,Juventus,2,2,1,2
11,29,Chievo,Fiorentina,0,1,0,0
11,29,Milan,Bari 1908,1,1,0,1
11,29,Parma,Napoli,1,3,1,0
11,29,Roma,Lazio,2,0,0,0
11,29,Lecce,Bologna,0,1,0,1
11,29,Cagliari,Udinese,0,4,0,2
11,29,Catania,Sampdoria,1,0,0,0
11,29,Genoa,Palermo,1,0,0,0
11,30,Palermo,Milan,1,0,1,0
11,30,Lazio,Cesena,1,0,1,0
11,30,Inter,Lecce,1,0,0,0
11,30,Fiorentina,Roma,2,2,2,1
11,30,Juventus,Brescia,2,1,1,1
11,30,Bologna,Genoa,1,1,1,1
11,30,Udinese,Catania,2,0,1,0
11,30,Sampdoria,Parma,0,1,0,0
11,30,Napoli,Cagliari,2,1,0,0
11,30,Bari 1908,Chievo,1,2,1,1
11,31,Milan,Inter,3,0,1,0
11,31,Brescia,Bologna,3,1,2,1
11,31,Chievo,Sampdoria,0,0,0,0
11,31,Parma,Bari 1908,1,2,0,0
11,31,Roma,Juventus,0,2,0,0
11,31,Lecce,Udinese,2,0,0,0
11,31,Catania,Palermo,4,0,0,0
11,31,Genoa,Cagliari,0,1,0,1
11,31,Napoli,Lazio,4,3,0,1
11,31,Cesena,Fiorentina,2,2,1,1
11,32,Inter,Chievo,2,0,0,0
11,32,Udinese,Roma,1,2,0,0
11,32,Fiorentina,Milan,1,2,0,2
11,32,Juventus,Genoa,3,2,0,1
11,32,Cagliari,Brescia,1,1,1,0
11,32,Bologna,Napoli,0,2,0,2
11,32,Palermo,Cesena,2,2,2,0
11,32,Sampdoria,Lecce,1,2,0,1
11,32,Lazio,Parma,2,0,1,0
11,32,Bari 1908,Catania,1,1,1,1
11,33,Milan,Sampdoria,3,0,1,0
11,33,Parma,Inter,2,0,1,0
11,33,Roma,Palermo,2,3,1,1
11,33,Chievo,Bologna,2,0,1,0
11,33,Fiorentina,Juventus,0,0,0,0
11,33,Lecce,Cagliari,3,3,0,1
11,33,Catania,Lazio,1,4,0,1
11,33,Genoa,Brescia,3,0,0,0
11,33,Napoli,Udinese,1,2,0,0
11,33,Cesena,Bari 1908,1,0,0,0
11,34,Inter,Lazio,2,1,1,1
11,34,Roma,Chievo,1,0,1,0
11,34,Brescia,Milan,0,1,0,0
11,34,Juventus,Catania,2,2,2,0
11,34,Cagliari,Fiorentina,1,2,0,1
11,34,Bologna,Cesena,0,2,0,0
11,34,Udinese,Parma,0,2,0,1
11,34,Palermo,Napoli,2,1,2,1
11,34,Genoa,Lecce,4,2,2,2
11,34,Bari 1908,Sampdoria,0,1,0,0
11,35,Napoli,Genoa,1,0,0,0
11,35,Cesena,Inter,1,2,0,0
11,35,Chievo,Lecce,1,0,0,0
11,35,Milan,Bologna,1,0,1,0
11,35,Parma,Palermo,3,1,2,0
11,35,Fiorentina,Udinese,5,2,2,1
11,35,Sampdoria,Brescia,3,3,0,0
11,35,Catania,Cagliari,2,0,0,0
11,35,Bari 1908,Roma,2,3,2,1
11,35,Lazio,Juventus,0,1,0,0
11,36,Roma,Milan,0,0,0,0
11,36,Palermo,Bari 1908,2,1,1,1
11,36,Inter,Fiorentina,3,1,2,0
11,36,Lecce,Napoli,2,1,0,0
11,36,Brescia,Catania,1,2,0,1
11,36,Cagliari,Cesena,0,2,0,0
11,36,Bologna,Parma,0,0,0,0
11,36,Udinese,Lazio,2,1,2,0
11,36,Genoa,Sampdoria,2,1,1,0
11,36,Juventus,Chievo,2,2,1,0
11,37,Milan,Cagliari,4,1,3,1
11,37,Lazio,Genoa,4,2,1,1
11,37,Chievo,Udinese,0,2,0,1
11,37,Parma,Juventus,1,0,0,0
11,37,Fiorentina,Bologna,1,1,1,0
11,37,Sampdoria,Palermo,1,2,0,1
11,37,Catania,Roma,2,1,0,1
11,37,Napoli,Inter,1,1,1,1
11,37,Bari 1908,Lecce,0,2,0,0
11,37,Cesena,Brescia,1,0,0,0
11,38,Inter,Catania,3,1,1,0
11,38,Roma,Sampdoria,3,1,1,1
11,38,Lecce,Lazio,2,4,2,2
11,38,Brescia,Fiorentina,2,2,1,1
11,38,Juventus,Napoli,2,2,0,1
11,38,Cagliari,Parma,1,1,0,1
11,38,Bologna,Bari 1908,0,4,0,1
11,38,Udinese,Milan,0,0,0,0
11,38,Palermo,Chievo,1,3,1,1
11,38,Genoa,Cesena,3,2,3,0
12,2,Milan,Lazio,2,2,2,2
12,2,Cesena,Napoli,1,3,1,1
12,2,Chievo,Novara,2,2,2,1
12,2,Roma,Cagliari,1,2,0,0
12,2,Fiorentina,Bologna,2,0,1,0
12,2,Lecce,Udinese,0,2,0,2
12,2,Juventus,Parma,4,1,1,0
12,2,Palermo,Inter,4,3,0,1
12,2,Catania,Siena,0,0,0,0
12,2,Genoa,Atalanta,2,2,1,2
12,3,Inter,Roma,0,0,0,0
12,3,Cagliari,Novara,2,1,1,0
12,3,Parma,Chievo,2,1,1,0
12,3,Atalanta,Palermo,1,0,1,0
12,3,Bologna,Lecce,0,2,0,1
12,3,Udinese,Fiorentina,2,0,2,0
12,3,Siena,Juventus,0,1,0,0
12,3,Lazio,Genoa,1,2,1,0
12,3,Catania,Cesena,1,0,1,0
12,3,Napoli,Milan,3,1,2,1
12,4,Novara,Inter,3,1,1,0
12,4,Chievo,Napoli,1,0,0,0
12,4,Milan,Udinese,1,1,0,1
12,4,Fiorentina,Parma,3,0,0,0
12,4,Lecce,Atalanta,1,2,1,1
12,4,Juventus,Bologna,1,1,1,0
12,4,Palermo,Cagliari,3,2,2,0
12,4,Genoa,Catania,3,0,2,0
12,4,Cesena,Lazio,1,2,1,0
12,4,Roma,Siena,1,1,1,0
12,5,Milan,Cesena,1,0,1,0
12,5,Bologna,Inter,1,3,0,1
12,5,Napoli,Fiorentina,0,0,0,0
12,5,Chievo,Genoa,2,1,0,0
12,5,Parma,Roma,0,1,0,0
12,5,Atalanta,Novara,2,1,1,0
12,5,Cagliari,Udinese,0,0,0,0
12,5,Siena,Lecce,3,0,1,0
12,5,Lazio,Palermo,0,0,0,0
12,5,Catania,Juventus,1,1,1,0
12,6,Inter,Napoli,0,3,0,1
12,6,Roma,Atalanta,3,1,2,0
12,6,Parma,Genoa,3,1,2,0
12,6,Fiorentina,Lazio,1,2,1,1
12,6,Lecce,Cagliari,0,2,0,2
12,6,Juventus,Milan,2,0,0,0
12,6,Udinese,Bologna,2,0,1,0
12,6,Palermo,Siena,2,0,1,0
12,6,Cesena,Chievo,0,0,0,0
12,6,Novara,Catania,3,3,0,1
12,7,Milan,Palermo,3,0,1,0
12,7,Catania,Inter,2,1,0,1
12,7,Napoli,Parma,1,2,0,0
12,7,Chievo,Juventus,0,0,0,0
12,7,Atalanta,Udinese,0,0,0,0
12,7,Cagliari,Siena,0,0,0,0
12,7,Lazio,Roma,2,1,0,1
12,7,Genoa,Lecce,0,0,0,0
12,7,Cesena,Fiorentina,0,0,0,0
12,7,Novara,Bologna,0,2,0,1
12,8,Fiorentina,Catania,2,2,1,1
12,8,Juventus,Genoa,2,2,1,1
12,8,Inter,Chievo,1,0,1,0
12,8,Parma,Atalanta,1,2,0,0
12,8,Roma,Palermo,1,0,1,0
12,8,Lecce,Milan,3,4,3,0
12,8,Cagliari,Napoli,0,0,0,0
12,8,Bologna,Lazio,0,2,0,1
12,8,Udinese,Novara,3,0,2,0
12,8,Siena,Cesena,2,0,1,0
12,9,Juventus,Fiorentina,2,1,1,0
12,9,Chievo,Bologna,0,1,0,0
12,9,Milan,Parma,4,1,2,0
12,9,Atalanta,Inter,1,1,1,1
12,9,Lazio,Catania,1,1,1,0
12,9,Genoa,Roma,2,1,1,0
12,9,Napoli,Udinese,2,0,2,0
12,9,Cesena,Cagliari,1,1,1,1
12,9,Novara,Siena,1,1,0,1
12,9,Palermo,Lecce,2,0,1,0
12,10,Inter,Juventus,1,2,1,2
12,10,Roma,Milan,2,3,1,2
12,10,Catania,Napoli,2,1,1,1
12,10,Parma,Cesena,2,0,1,0
12,10,Fiorentina,Genoa,1,0,1,0
12,10,Lecce,Novara,1,1,1,1
12,10,Cagliari,Lazio,0,3,0,2
12,10,Bologna,Atalanta,3,1,1,1
12,10,Udinese,Palermo,1,0,1,0
12,10,Siena,Chievo,4,1,1,0
12,11,Palermo,Bologna,3,1,1,0
12,11,Novara,Roma,0,2,0,0
12,11,Chievo,Fiorentina,1,0,0,0
12,11,Milan,Catania,4,0,2,0
12,11,Atalanta,Cagliari,1,0,0,0
12,11,Udinese,Siena,2,1,1,0
12,11,Lazio,Parma,1,0,0,0
12,11,Cesena,Lecce,0,1,0,0
12,12,Inter,Cagliari,2,1,0,0
12,12,Fiorentina,Milan,0,0,0,0
12,12,Napoli,Lazio,0,0,0,0
12,12,Parma,Udinese,2,0,0,0
12,12,Roma,Lecce,2,1,1,0
12,12,Juventus,Palermo,3,0,1,0
12,12,Bologna,Cesena,0,1,0,0
12,12,Siena,Atalanta,2,2,1,1
12,12,Catania,Chievo,1,2,0,1
12,12,Genoa,Novara,1,0,0,0
12,13,Udinese,Roma,2,0,0,0
12,13,Atalanta,Napoli,1,1,0,0
12,13,Lecce,Catania,0,1,0,0
12,13,Lazio,Juventus,0,1,0,1
12,13,Novara,Parma,2,1,0,1
12,13,Milan,Chievo,4,0,4,0
12,13,Cagliari,Bologna,1,1,0,0
12,13,Palermo,Fiorentina,2,0,1,0
12,13,Siena,Inter,0,1,0,0
12,13,Cesena,Genoa,2,0,0,0
12,11,Napoli,Juventus,3,3,2,0
12,14,Genoa,Milan,0,2,0,0
12,14,Inter,Udinese,0,1,0,0
12,14,Napoli,Lecce,4,2,3,0
12,14,Chievo,Atalanta,0,0,0,0
12,14,Parma,Palermo,0,0,0,0
12,14,Fiorentina,Roma,3,0,2,0
12,14,Juventus,Cesena,2,0,0,0
12,14,Bologna,Siena,1,0,1,0
12,14,Catania,Cagliari,0,1,0,0
12,14,Lazio,Novara,3,0,2,0
12,15,Inter,Fiorentina,2,0,1,0
12,15,Lecce,Lazio,2,3,1,1
12,15,Palermo,Cesena,0,1,0,0
12,15,Siena,Genoa,0,2,0,0
12,15,Atalanta,Catania,1,1,0,1
12,15,Cagliari,Parma,0,0,0,0
12,15,Bologna,Milan,2,2,1,1
12,15,Udinese,Chievo,2,1,0,0
12,15,Novara,Napoli,1,1,0,0
12,15,Roma,Juventus,1,1,1,0
12,11,Genoa,Inter,0,1,0,0
12,16,Chievo,Cagliari,2,0,1,0
12,16,Milan,Siena,2,0,0,0
12,16,Fiorentina,Atalanta,2,2,1,0
12,16,Parma,Lecce,3,3,1,0
12,16,Juventus,Novara,2,0,1,0
12,16,Lazio,Udinese,2,2,1,1
12,16,Catania,Palermo,2,0,1,0
12,16,Genoa,Bologna,2,1,1,0
12,16,Napoli,Roma,1,3,0,1
12,16,Cesena,Inter,0,1,0,0
12,1,Cagliari,Milan,0,2,0,1
12,1,Siena,Fiorentina,0,0,0,0
12,1,Inter,Lecce,4,1,1,1
12,1,Parma,Catania,3,3,3,1
12,1,Atalanta,Cesena,4,1,3,1
12,1,Bologna,Roma,0,2,0,2
12,1,Udinese,Juventus,0,0,0,0
12,1,Lazio,Chievo,0,0,0,0
12,1,Napoli,Genoa,6,1,4,1
12,1,Novara,Palermo,2,2,0,1
12,17,Inter,Parma,5,0,3,0
12,17,Siena,Lazio,4,0,3,0
12,17,Roma,Chievo,2,0,1,0
12,17,Atalanta,Milan,0,2,0,1
12,17,Lecce,Juventus,0,1,0,1
12,17,Cagliari,Genoa,3,0,1,0
12,17,Bologna,Catania,2,0,0,0
12,17,Udinese,Cesena,4,1,1,1
12,17,Palermo,Napoli,1,3,0,1
12,17,Novara,Fiorentina,0,3,0,2
12,18,Catania,Roma,1,1,1,1
12,18,Chievo,Palermo,1,0,0,0
12,18,Milan,Inter,0,1,0,0
12,18,Parma,Siena,3,1,1,0
12,18,Fiorentina,Lecce,0,1,0,0
12,18,Juventus,Cagliari,1,1,1,0
12,18,Lazio,Atalanta,2,0,1,0
12,18,Genoa,Udinese,3,2,0,1
12,18,Cesena,Novara,3,1,3,0
12,18,Napoli,Bologna,1,1,0,1
12,19,Roma,Cesena,5,1,3,0
12,19,Atalanta,Juventus,0,2,0,0
12,19,Inter,Lazio,2,1,1,1
12,19,Lecce,Chievo,2,2,1,2
12,19,Cagliari,Fiorentina,0,0,0,0
12,19,Bologna,Parma,0,0,0,0
12,19,Udinese,Catania,2,1,1,0
12,19,Palermo,Genoa,5,3,3,1
12,19,Siena,Napoli,1,1,0,0
12,19,Novara,Milan,0,3,0,0
12,20,Juventus,Udinese,2,1,1,0
12,20,Catania,Parma,1,1,1,1
12,20,Chievo,Lazio,0,3,0,1
12,20,Milan,Cagliari,3,0,2,0
12,20,Roma,Bologna,1,1,0,0
12,20,Fiorentina,Siena,2,1,1,0
12,20,Lecce,Inter,1,0,1,0
12,20,Palermo,Novara,2,0,1,0
12,20,Genoa,Napoli,3,2,2,0
12,20,Cesena,Atalanta,0,1,0,0
12,21,Inter,Palermo,4,4,1,1
12,21,Cagliari,Roma,4,2,2,2
12,21,Udinese,Lecce,2,1,2,1
12,21,Lazio,Milan,2,0,0,0
12,21,Napoli,Cesena,0,0,0,0
12,21,Novara,Chievo,1,2,0,1
12,22,Chievo,Parma,1,2,0,0
12,22,Milan,Napoli,0,0,0,0
12,22,Roma,Inter,4,0,2,0
12,22,Fiorentina,Udinese,3,2,1,1
12,22,Lecce,Bologna,0,0,0,0
12,22,Juventus,Siena,0,0,0,0
12,22,Palermo,Atalanta,2,1,1,0
12,22,Genoa,Lazio,3,2,2,0
12,22,Novara,Cagliari,0,0,0,0
12,23,Lazio,Cesena,3,2,0,2
12,23,Cagliari,Palermo,2,1,0,0
12,23,Udinese,Milan,1,2,1,0
12,23,Inter,Novara,0,1,0,0
12,23,Atalanta,Lecce,0,0,0,0
12,23,Catania,Genoa,4,0,1,0
12,23,Siena,Roma,1,0,0,0
12,23,Napoli,Chievo,2,0,2,0
12,21,Parma,Juventus,0,0,0,0
12,21,Atalanta,Genoa,1,0,0,0
12,24,Inter,Bologna,0,3,0,2
12,24,Fiorentina,Napoli,0,3,0,1
12,24,Juventus,Catania,3,1,1,1
12,24,Roma,Parma,1,0,1,0
12,24,Lecce,Siena,4,1,1,1
12,24,Udinese,Cagliari,0,0,0,0
12,24,Palermo,Lazio,5,1,3,0
12,24,Genoa,Chievo,0,1,0,1
12,24,Cesena,Milan,1,3,0,2
12,24,Novara,Atalanta,0,0,0,0
12,21,Bologna,Fiorentina,2,0,2,0
12,21,Siena,Catania,0,1,0,1
12,25,Milan,Juventus,1,1,1,0
12,25,Genoa,Parma,2,2,0,1
12,25,Chievo,Cesena,1,0,0,0
12,25,Atalanta,Roma,4,1,2,1
12,25,Cagliari,Lecce,1,2,0,1
12,25,Bologna,Udinese,1,3,0,1
12,25,Siena,Palermo,4,1,2,1
12,25,Lazio,Fiorentina,1,0,1,0
12,25,Catania,Novara,3,1,1,0
12,25,Napoli,Inter,1,0,0,0
12,26,Juventus,Chievo,1,1,1,0
12,26,Palermo,Milan,0,4,0,3
12,26,Inter,Catania,2,2,0,2
12,26,Parma,Napoli,1,2,0,1
12,26,Roma,Lazio,1,2,1,1
12,26,Fiorentina,Cesena,2,0,0,0
12,26,Lecce,Genoa,2,2,0,1
12,26,Bologna,Novara,1,0,0,0
12,26,Udinese,Atalanta,0,0,0,0
12,26,Siena,Cagliari,3,0,1,0
12,22,Cesena,Catania,0,0,0,0
12,23,Parma,Fiorentina,2,2,1,0
12,23,Bologna,Juventus,1,1,1,0
12,27,Chievo,Inter,0,2,0,0
12,27,Napoli,Cagliari,6,3,3,1
12,27,Palermo,Roma,0,1,0,1
12,27,Milan,Lecce,2,0,1,0
12,27,Atalanta,Parma,1,1,1,0
12,27,Lazio,Bologna,1,3,0,2
12,27,Catania,Fiorentina,1,0,0,0
12,27,Genoa,Juventus,0,0,0,0
12,27,Cesena,Siena,0,2,0,0
12,27,Novara,Udinese,1,0,1,0
12,28,Parma,Milan,0,2,0,1
12,28,Fiorentina,Juventus,0,5,0,2
12,28,Inter,Atalanta,0,0,0,0
12,28,Lecce,Palermo,1,1,1,1
12,28,Cagliari,Cesena,3,0,2,0
12,28,Bologna,Chievo,2,2,0,1
12,28,Udinese,Napoli,2,2,1,0
12,28,Siena,Novara,0,2,0,0
12,28,Catania,Lazio,1,0,0,0
12,28,Roma,Genoa,1,0,1,0
12,29,Milan,Roma,2,1,0,1
12,29,Palermo,Udinese,1,1,1,0
12,29,Chievo,Siena,1,1,1,0
12,29,Atalanta,Bologna,2,0,0,0
12,29,Juventus,Inter,2,0,0,0
12,29,Lazio,Cagliari,1,0,0,0
12,29,Genoa,Fiorentina,2,2,1,1
12,29,Napoli,Catania,2,2,0,0
12,29,Cesena,Parma,2,2,0,1
12,29,Novara,Lecce,0,0,0,0
12,30,Parma,Lazio,3,1,2,1
12,30,Catania,Milan,1,1,0,1
12,30,Inter,Genoa,5,4,3,1
12,30,Roma,Novara,5,2,2,1
12,30,Fiorentina,Chievo,1,2,0,1
12,30,Lecce,Cesena,0,0,0,0
12,30,Juventus,Napoli,3,0,0,0
12,30,Cagliari,Atalanta,2,0,1,0
12,30,Bologna,Palermo,1,3,0,0
12,30,Siena,Udinese,1,0,0,0
12,31,Chievo,Catania,3,2,2,1
12,31,Milan,Fiorentina,1,2,1,0
12,31,Atalanta,Siena,1,2,1,1
12,31,Lecce,Roma,4,2,2,0
12,31,Cagliari,Inter,2,2,1,1
12,31,Udinese,Parma,3,1,1,0
12,31,Palermo,Juventus,0,2,0,0
12,31,Lazio,Napoli,3,1,1,1
12,31,Cesena,Bologna,0,0,0,0
12,31,Novara,Genoa,1,1,0,1
12,32,Chievo,Milan,0,1,0,1
12,32,Inter,Siena,2,1,1,1
12,32,Parma,Novara,2,0,2,0
12,32,Roma,Udinese,3,1,1,1
12,32,Fiorentina,Palermo,0,0,0,0
12,32,Juventus,Lazio,2,1,1,1
12,32,Catania,Lecce,1,2,0,0
12,32,Genoa,Cesena,1,1,1,0
12,32,Napoli,Atalanta,1,3,1,1
12,32,Bologna,Cagliari,1,0,0,0
12,34,Chievo,Udinese,0,0,0,0
12,34,Parma,Cagliari,3,0,1,0
12,34,Catania,Atalanta,2,0,1,0
12,34,Napoli,Novara,2,0,2,0
12,34,Milan,Bologna,1,1,0,1
12,34,Fiorentina,Inter,0,0,0,0
12,34,Juventus,Roma,4,0,3,0
12,34,Lazio,Lecce,1,1,0,0
12,34,Genoa,Siena,1,4,0,3
12,34,Cesena,Palermo,2,2,2,2
12,33,Atalanta,Chievo,1,0,0,0
12,33,Cagliari,Catania,3,0,1,0
12,33,Milan,Genoa,1,0,0,0
12,33,Roma,Fiorentina,1,2,0,1
12,33,Lecce,Napoli,0,2,0,1
12,33,Udinese,Inter,1,3,1,3
12,33,Palermo,Parma,1,2,1,0
12,33,Siena,Bologna,1,1,0,0
12,33,Cesena,Juventus,0,1,0,0
12,33,Novara,Lazio,2,1,1,1
12,35,Roma,Napoli,2,2,1,0
12,35,Cagliari,Chievo,0,0,0,0
12,35,Palermo,Catania,1,1,0,1
12,35,Inter,Cesena,2,1,0,0
12,35,Atalanta,Fiorentina,2,0,1,0
12,35,Lecce,Parma,1,2,0,0
12,35,Bologna,Genoa,3,2,2,0
12,35,Udinese,Lazio,2,0,0,0
12,35,Siena,Milan,1,4,0,2
12,35,Novara,Juventus,0,4,0,2
12,36,Chievo,Roma,0,0,0,0
12,36,Napoli,Palermo,2,0,2,0
12,36,Milan,Atalanta,2,0,1,0
12,36,Parma,Inter,3,1,0,1
12,36,Fiorentina,Novara,2,2,0,2
12,36,Juventus,Lecce,1,1,1,0
12,36,Lazio,Siena,1,1,0,1
12,36,Catania,Bologna,0,1,0,0
12,36,Genoa,Cagliari,2,1,1,1
12,36,Cesena,Udinese,0,1,0,1
12,37,Roma,Catania,2,2,0,0
12,37,Lecce,Fiorentina,0,1,0,1
12,37,Inter,Milan,4,2,1,1
12,37,Atalanta,Lazio,0,2,0,1
12,37,Cagliari,Juventus,0,2,0,1
12,37,Bologna,Napoli,2,0,1,0
12,37,Udinese,Genoa,2,0,1,0
12,37,Palermo,Chievo,4,4,2,2
12,37,Siena,Parma,0,2,0,0
12,37,Novara,Cesena,3,0,1,0
12,38,Chievo,Lecce,1,0,0,0
12,38,Milan,Novara,2,1,0,1
12,38,Parma,Bologna,1,0,1,0
12,38,Fiorentina,Cagliari,0,0,0,0
12,38,Juventus,Atalanta,3,1,2,0
12,38,Lazio,Inter,3,1,0,1
12,38,Catania,Udinese,0,2,0,1
12,38,Genoa,Palermo,2,0,0,0
12,38,Napoli,Siena,2,1,2,1
12,38,Cesena,Roma,2,3,1,2
13,1,Fiorentina,Udinese,2,1,0,1
13,1,Juventus,Parma,2,0,0,0
13,1,Chievo,Bologna,2,0,0,0
13,1,Milan,Sampdoria,0,1,0,0
13,1,Roma,Catania,2,2,0,1
13,1,Atalanta,Lazio,0,1,0,1
13,1,Palermo,Napoli,0,3,0,1
13,1,Siena,Torino,0,0,0,0
13,1,Genoa,Cagliari,2,0,0,0
13,1,Delfino Pescara,Inter,0,3,0,2
13,2,Bologna,Milan,1,3,1,1
13,2,Torino,Delfino Pescara,3,0,1,0
13,2,Inter,Roma,1,3,1,1
